ucb,ts,ovr,egr,egr2,agr,agr2,efr,ac,aac,sft
29,29,29,29,29,27,29,0,31,0,29
23,23,23,23,25,29,23,0,31,0,23
23,23,23,23,25,24,22,0,31,0,23
30,30,30,30,29,25,31,0,32,0,30
35,35,35,35,33,25,35,0,31,0,35
20,20,20,20,23,25,20,0,31,0,20
28,28,28,28,30,28,30,0,31,0,28
27,27,27,27,25,23,27,0,32,0,27
28,28,28,28,28,24,28,0,31,0,28
22,22,22,22,23,23,22,0,31,0,22
29,29,29,29,29,25,29,0,31,0,29
25,25,25,25,23,26,25,0,32,0,25
26,26,26,26,24,25,26,0,31,0,26
22,22,22,22,25,27,22,0,31,0,22
21,21,21,21,23,22,21,0,31,0,21
33,33,33,33,33,22,33,0,32,0,33
29,29,29,29,25,27,29,0,31,0,29
30,30,30,30,28,28,30,0,31,0,30
25,25,25,25,28,26,25,0,31,0,25
23,23,23,23,26,28,23,0,32,0,23
28,28,28,28,32,19,28,0,31,0,28
24,24,24,24,25,25,25,0,31,0,24
23,23,23,23,23,26,23,0,31,0,23
27,27,27,27,28,28,27,0,32,0,27
24,24,24,24,22,26,24,0,31,0,24
33,33,33,33,32,33,33,0,31,0,33
31,31,31,31,27,23,32,0,31,0,31
23,23,23,23,22,24,23,0,32,0,23
26,26,26,26,27,23,26,0,31,0,26
26,26,26,26,22,28,26,0,31,0,26
29,29,29,29,30,27,29,0,31,0,29
27,27,27,27,26,25,27,0,32,0,27
24,24,24,24,25,28,24,0,31,0,24
28,28,28,28,28,23,28,0,31,0,28
26,26,26,26,27,33,26,0,31,0,26
27,27,27,27,27,26,27,0,32,0,27
24,24,24,24,24,24,24,0,31,0,24
27,27,27,27,27,23,27,0,31,0,27
28,28,28,28,27,25,28,0,31,0,28
25,25,25,25,24,28,25,0,28,0,25
20,20,20,20,21,22,20,0,25,0,20
27,27,27,27,26,29,27,0,25,0,27
19,19,19,19,23,20,19,0,25,0,19
24,24,24,24,22,27,24,0,25,0,24
28,28,28,28,30,24,28,0,25,0,28
36,36,36,36,30,36,36,0,25,0,36
31,31,31,31,28,29,31,0,25,0,31
23,23,23,23,23,21,23,0,25,0,23
17,17,17,17,20,24,17,0,25,0,17
28,28,28,28,26,24,28,0,25,0,28
25,25,25,25,26,25,25,0,25,0,25
28,28,28,28,26,25,28,0,25,0,28
26,26,26,26,28,21,26,0,25,0,26
29,29,29,29,27,22,29,0,25,0,29
27,27,27,27,26,27,27,0,25,0,27
24,24,24,24,24,24,24,0,25,0,24
32,32,32,32,33,24,32,0,25,0,32
26,26,26,26,30,22,26,0,25,0,26
31,31,31,31,30,25,31,0,25,0,31
31,31,31,31,29,31,31,0,25,0,31
23,23,23,23,21,24,23,0,25,0,23
23,23,23,23,24,26,23,0,25,0,23
28,28,28,28,28,29,28,0,25,0,28
27,27,27,27,25,27,27,0,25,0,27
27,27,27,27,27,26,27,0,25,0,27
24,24,24,24,25,23,24,0,25,0,24
25,25,25,25,29,22,25,0,27,0,25
20,20,20,20,21,28,20,0,32,0,20
26,26,26,26,27,29,26,0,31,0,26
22,22,22,22,23,23,22,0,31,0,22
26,26,26,26,27,21,26,0,31,0,26
21,21,21,21,24,26,21,0,32,0,21
24,24,24,24,24,23,24,0,31,0,24
24,24,24,24,28,29,24,0,31,0,24
24,24,24,24,24,30,24,0,31,0,24
19,19,19,19,22,19,19,0,32,0,19
23,23,23,23,24,26,23,0,31,0,23
19,19,19,19,20,27,19,0,31,0,19
21,21,21,21,22,28,21,0,31,0,21
24,24,24,24,26,28,24,0,32,0,24
26,26,26,26,26,24,26,0,28,0,26
25,25,25,25,27,24,25,0,42,0,25
29,29,29,29,24,25,29,0,50,0,29
27,27,27,27,27,24,27,0,50,0,27
26,26,26,26,32,27,26,0,50,0,26
26,26,26,26,28,24,26,0,50,0,26
26,26,26,26,23,23,26,0,50,0,26
18,18,18,18,17,17,18,0,50,0,18
19,19,19,19,17,22,19,0,50,0,19
23,23,23,23,23,24,23,0,50,0,23
25,25,25,25,26,25,25,0,50,0,25
22,22,22,22,24,30,22,0,50,0,22
25,25,25,25,23,24,25,0,50,0,25
28,28,28,28,27,25,28,0,50,0,28
19,19,19,19,21,22,19,0,50,0,19
24,24,24,24,24,25,24,0,50,0,24
18,18,18,18,21,22,18,0,50,0,18
30,30,30,30,29,28,30,0,50,0,30
23,23,23,23,25,19,23,0,50,0,23
22,22,22,22,21,29,22,0,50,0,22
32,32,32,32,30,21,32,0,50,0,32
22,22,22,22,22,25,22,0,50,0,22
26,26,26,26,27,22,26,0,50,0,26
34,34,34,34,29,28,34,0,50,0,34
27,27,27,27,29,36,27,0,50,0,27
25,25,25,25,26,24,25,0,50,0,25
16,16,16,16,18,29,16,0,50,0,16
26,26,26,26,25,25,26,0,50,0,26
23,23,23,23,21,24,23,0,50,0,23
24,24,24,24,22,26,24,0,50,0,24
36,36,36,36,37,21,36,0,50,0,36
26,26,26,26,24,24,26,0,50,0,26
26,26,26,26,28,28,26,0,50,0,26
27,27,27,27,28,24,27,0,50,0,27
24,24,24,24,26,22,24,0,50,0,24
24,24,24,24,20,18,24,0,50,0,24
30,30,30,30,31,26,30,0,50,0,30
25,25,25,25,21,19,25,0,50,0,25
23,23,23,23,26,23,23,0,50,0,23
30,30,30,30,27,18,30,0,50,0,30
31,31,31,31,32,28,31,0,50,0,31
27,27,27,27,30,26,27,0,50,0,27
22,22,22,22,21,27,22,0,50,0,22
20,20,20,20,19,27,20,0,50,0,20
21,21,21,21,23,25,21,0,50,0,21
31,31,31,31,27,25,31,0,50,0,31
26,26,26,26,23,26,26,0,50,0,26
23,23,23,23,22,24,22,0,50,0,23
26,26,26,26,25,24,26,0,50,0,26
29,29,29,29,27,29,29,0,50,0,29
30,30,30,30,29,27,30,0,50,0,30
33,33,33,33,33,26,33,0,50,0,33
29,29,29,29,29,32,29,0,50,0,29
25,25,25,25,23,31,25,0,50,0,25
28,28,28,28,26,25,28,0,50,0,28
24,24,24,24,22,23,24,0,46,0,24
25,25,25,25,25,35,25,0,47,0,25
34,34,34,34,34,34,34,0,47,0,34
22,22,22,22,25,21,22,0,46,0,22
21,21,21,21,26,23,21,0,47,0,21
31,31,31,31,31,24,31,0,47,0,31
28,28,28,28,29,32,28,0,46,0,28
29,29,29,29,29,25,29,0,47,0,29
27,27,27,27,26,26,27,0,47,0,27
31,31,31,31,27,18,31,0,46,0,31
23,23,23,24,22,22,23,0,47,0,23
20,20,20,20,22,20,19,0,47,0,20
29,29,29,29,28,24,29,0,46,0,29
25,25,25,25,26,22,25,0,45,0,25
26,26,26,26,25,27,26,0,44,0,26
25,25,25,25,25,23,25,0,42,0,25
27,27,27,27,30,22,26,0,44,0,27
30,30,30,30,29,29,30,0,44,0,30
24,24,24,24,29,29,24,0,44,0,24
19,19,19,19,21,22,19,0,47,0,19
21,21,21,21,29,29,21,0,47,0,21
26,26,26,26,26,28,26,0,46,0,26
25,25,25,25,24,26,25,0,47,0,25
21,21,21,21,24,25,21,0,47,0,21
21,21,21,21,19,27,21,0,46,0,21
24,24,24,24,23,33,24,0,47,0,24
27,27,27,27,27,21,27,0,47,0,23
24,24,24,24,23,29,24,0,46,0,24
35,35,35,35,36,26,35,0,47,0,35
29,29,29,29,30,29,29,0,47,0,29
27,27,27,27,28,25,27,0,46,0,27
21,21,21,21,23,30,21,0,47,0,21
25,25,25,25,23,23,25,0,47,0,25
19,19,19,19,18,22,19,0,46,0,19
24,24,24,24,24,24,24,0,47,0,24
27,27,27,27,25,28,28,0,47,0,27
26,26,26,26,25,26,27,0,46,0,26
24,24,24,24,25,21,24,0,47,0,24
33,33,33,33,32,20,33,0,47,0,33
26,26,26,26,26,27,25,0,46,0,26
22,22,22,22,22,18,22,0,47,0,22
24,24,24,24,22,28,24,0,47,0,24
32,32,32,32,29,32,32,0,46,0,32
21,21,21,21,25,22,21,0,47,0,21
23,23,23,23,22,32,23,0,47,0,23
26,26,26,26,29,28,26,0,46,0,26
30,30,30,30,30,30,30,0,47,0,30
22,22,22,22,21,24,22,0,46,0,22
26,26,26,26,24,24,26,0,47,0,26
27,27,27,27,29,25,27,0,46,0,27
24,24,24,24,26,26,24,0,46,0,24
30,30,30,30,28,30,30,0,47,0,30
20,20,20,20,22,19,20,0,46,0,20
27,27,27,27,27,29,27,0,47,0,27
26,26,26,26,29,26,26,0,46,0,26
23,23,23,23,23,30,23,0,47,0,23
27,27,27,27,25,24,27,0,46,0,27
24,24,24,24,21,24,24,0,46,0,24
24,24,24,24,26,30,24,0,47,0,24
23,23,23,23,24,25,23,0,46,0,23
28,28,28,28,27,23,28,0,47,0,28
25,25,25,25,29,25,25,0,46,0,25
26,26,26,26,26,28,26,0,47,0,26
28,28,28,28,26,28,28,0,46,0,28
23,23,23,23,25,23,23,0,46,0,23
29,29,29,29,31,28,29,0,46,0,29
29,29,29,29,25,25,29,0,47,0,29
23,23,23,23,26,22,23,0,46,0,23
24,24,24,24,24,25,24,0,46,0,24
23,23,23,23,26,27,22,0,46,0,23
28,28,28,28,30,27,28,0,46,0,28
27,27,27,27,24,26,27,0,46,0,27
25,25,25,25,27,27,25,0,47,0,25
30,30,30,30,29,28,30,0,46,0,30
31,31,31,31,29,25,31,0,46,0,31
18,18,18,18,22,26,18,0,46,0,18
23,23,23,23,20,27,23,0,46,0,23
30,30,30,30,27,30,30,0,46,0,30
24,24,24,24,28,24,24,0,46,0,24
22,22,22,22,21,20,22,0,47,0,22
26,26,26,26,27,23,26,0,46,0,26
20,20,20,20,20,27,21,0,46,0,20
20,20,20,20,21,30,20,0,46,0,20
23,23,23,23,26,21,23,0,46,0,23
24,24,24,24,25,24,24,0,46,0,24
25,25,25,25,24,25,25,0,47,0,25
25,25,25,25,25,27,25,0,46,0,25
30,30,30,30,29,29,30,0,46,0,30
24,24,24,24,22,22,24,0,46,0,24
21,21,21,21,23,26,21,0,46,0,21
21,21,21,21,22,24,21,0,46,0,21
16,16,16,16,18,16,16,0,46,0,16
22,22,22,22,22,26,22,0,47,0,22
20,20,20,20,22,34,20,0,46,0,20
28,28,28,28,23,27,28,0,46,0,28
28,28,28,28,28,24,28,0,46,0,28
32,32,32,32,32,30,32,0,49,0,32
25,25,25,25,27,28,25,0,50,0,25
26,26,26,26,27,20,26,0,50,0,26
27,27,27,27,25,27,27,0,50,0,27
26,26,26,26,30,21,27,0,50,0,26
24,24,24,24,22,24,24,0,50,0,24
25,25,25,25,23,29,25,0,50,0,25
28,28,28,28,27,21,28,0,50,0,28
27,27,27,27,28,28,27,0,50,0,27
22,22,22,22,20,22,22,0,50,0,22
26,26,26,26,21,30,26,0,50,0,26
20,20,20,20,20,21,20,0,50,0,20
20,20,20,20,16,29,20,0,50,0,20
34,34,34,34,31,23,34,0,50,0,34
28,28,28,28,22,32,28,0,50,0,28
22,22,22,22,25,21,22,0,50,0,22
20,20,20,20,20,20,20,0,50,0,20
23,23,23,23,22,23,23,0,50,0,23
22,22,22,22,23,26,22,0,50,0,22
24,24,24,24,24,19,24,0,50,0,24
30,30,30,30,32,25,30,0,50,0,30
27,27,27,27,27,27,27,0,50,0,27
24,24,24,24,24,26,24,0,50,0,24
20,20,20,20,24,23,20,0,50,0,20
25,25,25,25,24,21,24,0,50,0,25
30,30,30,30,27,25,30,0,50,0,30
29,29,29,29,31,25,29,0,50,0,29
24,24,24,24,25,24,24,0,50,0,24
21,21,21,21,23,21,21,0,50,0,21
28,28,28,28,28,26,28,0,50,0,28
27,27,27,27,27,26,27,0,50,0,27
32,32,32,32,32,31,32,0,50,0,32
27,27,27,27,30,27,27,0,50,0,27
28,28,28,28,28,27,28,0,50,0,28
21,21,21,21,21,20,21,0,50,0,21
24,24,24,24,27,22,24,0,50,0,24
23,23,23,23,28,21,23,0,50,0,23
30,30,30,30,28,25,30,0,50,0,30
28,28,28,28,29,28,28,0,50,0,28
24,24,24,24,20,25,24,0,50,0,24
26,26,26,26,24,18,26,0,50,0,26
29,29,29,29,33,26,29,0,50,0,29
20,20,20,20,23,24,20,0,50,0,20
17,17,17,17,16,21,17,0,50,0,17
26,26,26,26,24,27,25,0,50,0,26
28,28,28,28,27,21,28,0,50,0,28
24,24,24,24,18,24,24,0,50,0,24
29,29,29,29,27,26,29,0,50,0,29
26,26,26,26,27,21,26,0,50,0,26
21,21,21,21,25,21,21,0,50,0,21
29,29,29,29,31,21,29,0,50,0,29
28,28,28,28,26,27,28,0,50,0,28
27,27,27,27,26,28,27,0,50,0,27
34,34,34,34,34,30,34,0,50,0,34
26,26,26,26,27,24,26,0,50,0,26
24,24,24,24,26,23,24,0,50,0,24
29,29,29,29,25,20,29,0,50,0,29
25,25,25,25,19,26,25,0,50,0,25
30,30,30,30,25,30,30,0,50,0,30
32,32,32,32,33,23,32,0,50,0,32
25,25,25,25,24,27,25,0,50,0,25
25,25,25,25,23,32,25,0,50,0,25
27,27,27,27,29,27,27,0,50,0,27
28,28,28,28,27,24,28,0,50,0,28
26,26,26,26,25,25,26,0,50,0,26
25,25,25,25,28,26,25,0,50,0,25
29,29,29,29,26,22,29,0,50,0,29
26,26,26,26,22,21,26,0,50,0,26
25,25,25,25,29,30,26,0,50,0,25
22,22,22,22,21,29,22,0,50,0,22
26,26,26,26,23,26,26,0,50,0,26
23,23,23,23,26,30,23,0,50,0,23
26,26,26,26,27,27,26,0,50,0,26
22,22,22,22,21,26,22,0,50,0,22
16,16,16,16,19,27,16,0,50,0,16
23,23,23,23,18,20,23,0,50,0,23
27,27,27,27,27,31,27,0,50,0,27
22,22,22,22,26,25,22,0,50,0,22
30,30,30,30,29,30,30,0,50,0,30
19,19,19,19,20,21,19,0,50,0,19
33,33,33,33,31,25,33,14,50,14,33
27,27,27,27,27,23,26,21,50,21,27
22,22,22,22,23,26,22,21,50,21,22
22,22,22,22,19,28,21,20,50,20,22
30,30,30,30,30,25,30,17,50,17,30
25,25,25,25,23,25,25,18,50,18,25
24,24,24,24,24,28,24,19,50,19,24
25,25,25,25,30,23,25,20,50,20,25
32,32,32,32,30,33,32,21,50,21,32
21,21,21,21,20,23,22,21,50,21,21
23,23,23,23,26,20,23,18,50,18,23
30,30,30,30,28,30,30,21,50,21,30
25,25,25,25,27,20,25,18,50,17,25
22,22,22,22,21,24,22,20,50,20,22
27,27,27,27,25,27,27,22,50,22,27
27,27,27,27,26,26,27,23,50,23,27
26,26,26,26,25,26,26,21,50,21,26
28,28,28,28,26,25,28,22,50,22,28
27,27,27,27,25,31,27,19,50,19,27
18,18,18,18,16,22,18,18,50,18,18
25,25,25,25,23,26,25,19,50,19,25
28,28,28,28,29,21,28,19,50,19,28
29,29,29,29,30,26,29,19,50,19,29
22,22,22,22,20,27,22,22,50,22,22
24,24,24,24,25,24,24,20,50,20,24
24,24,24,24,24,23,25,17,50,17,24
23,23,23,23,22,24,23,19,50,19,23
23,23,23,23,25,23,23,21,50,21,23
29,29,29,29,26,26,29,19,50,19,29
28,28,28,28,28,22,28,20,50,20,28
28,28,28,28,29,23,28,21,50,21,28
20,20,20,20,22,29,20,19,50,19,20
20,20,20,20,21,30,20,20,50,20,20
25,25,25,25,28,15,25,21,50,21,25
25,25,25,25,26,26,25,19,50,19,25
22,22,22,22,18,26,22,20,50,20,22
26,26,26,26,24,25,26,21,50,21,26
23,23,23,23,22,25,23,19,50,19,23
30,30,30,30,28,32,30,18,50,18,30
27,27,27,27,28,32,27,18,50,18,27
25,25,25,25,25,19,25,15,50,15,25
28,28,28,28,28,26,28,16,50,16,28
23,23,23,23,24,25,23,17,50,17,23
25,25,25,25,24,20,25,18,50,18,25
26,26,26,26,28,25,26,18,50,18,26
25,25,25,25,29,27,25,18,50,18,25
20,20,20,20,19,26,20,18,50,18,20
24,24,24,24,28,22,24,18,47,18,24
28,28,28,28,27,24,28,15,46,15,28
28,28,28,28,29,24,28,15,49,15,28
26,26,26,26,29,25,26,15,50,15,26
25,25,25,25,23,24,24,15,50,15,25
30,30,30,30,32,29,30,17,50,17,30
23,23,23,23,24,26,23,16,46,16,23
28,28,28,28,28,25,28,12,48,12,28
26,26,26,26,26,24,26,13,48,13,26
30,30,30,30,30,25,30,14,49,14,30
22,22,22,22,21,25,22,14,48,14,22
22,22,22,22,19,29,22,17,48,17,22
28,28,28,28,29,22,28,14,49,14,28
25,25,25,25,25,26,25,14,48,14,25
20,20,20,20,17,31,20,14,50,14,20
28,28,28,28,32,32,28,19,50,19,28
20,20,20,20,21,20,20,25,50,25,20
28,28,28,28,31,26,28,23,50,23,28
21,21,21,21,20,28,21,24,50,24,21
20,20,20,20,19,23,20,45,50,45,20
21,21,21,21,25,18,21,50,50,50,21
32,32,32,32,29,28,32,50,50,50,32
27,27,27,27,27,34,27,50,50,50,27
21,21,21,21,23,23,21,50,50,50,21
27,27,27,27,26,27,27,50,50,50,27
21,21,21,21,23,22,21,50,50,50,21
27,27,27,27,29,26,27,50,49,50,27
26,26,26,26,25,31,26,50,46,50,26
22,22,22,22,23,29,22,50,46,50,22
19,19,19,19,23,21,19,50,46,50,19
27,27,27,27,27,28,27,50,46,50,27
21,21,21,21,22,23,21,50,46,50,21
25,25,25,25,27,26,25,50,46,50,25
24,24,24,24,25,32,24,50,47,50,24
26,26,26,26,27,29,26,50,46,50,26
25,25,25,25,23,28,25,50,46,50,25
22,22,22,22,24,28,22,50,46,50,22
24,24,24,24,25,32,24,50,46,50,24
24,24,24,24,23,28,24,50,46,50,24
25,25,25,25,23,24,25,50,47,50,25
19,19,19,19,21,29,19,47,46,47,19
21,21,21,21,23,23,22,47,46,47,21
27,27,27,27,28,26,27,47,46,47,27
28,28,28,28,27,23,27,49,46,49,28
27,27,27,27,28,26,27,48,46,48,27
22,22,22,22,27,26,22,47,46,47,22
23,23,23,23,22,21,23,47,47,47,23
22,22,22,22,24,25,22,47,46,47,22
30,30,30,30,27,30,30,48,46,48,30
22,22,22,22,20,24,22,49,46,49,22
28,28,28,28,25,28,28,49,46,49,28
24,24,24,24,26,23,24,47,46,47,24
31,31,31,31,30,25,31,47,47,47,31
21,21,21,21,24,28,21,47,46,47,21
22,22,22,22,21,25,22,47,46,47,22
23,23,23,23,21,21,23,47,46,47,23
28,28,28,28,25,28,28,48,46,48,28
21,21,21,21,22,21,21,50,46,50,21
22,22,22,22,24,24,22,50,46,50,22
25,25,25,25,26,26,25,50,47,50,25
24,24,24,24,25,24,24,50,46,50,24
26,26,26,26,30,27,26,50,46,50,26
23,23,23,23,26,19,23,50,46,50,23
29,29,29,29,32,27,29,50,46,50,29
23,23,23,23,23,30,23,50,46,50,23
20,20,20,20,21,28,20,50,47,50,20
25,25,25,25,26,22,25,50,46,50,25
26,26,26,26,27,29,26,50,46,50,26
29,29,29,29,30,21,29,50,46,50,29
25,25,25,25,28,26,25,50,46,50,25
24,24,24,24,25,24,24,50,46,50,24
16,16,16,16,17,19,16,50,46,50,16
28,28,28,28,27,27,27,50,47,50,28
24,24,24,24,21,28,24,50,46,50,24
27,27,27,27,26,23,27,50,46,50,27
25,25,25,25,28,23,25,50,46,50,25
26,26,26,26,27,22,26,50,46,50,26
23,23,23,23,25,21,23,50,46,50,23
18,18,18,18,21,23,18,50,47,50,18
20,20,20,20,23,27,20,50,46,50,20
27,27,27,27,23,23,27,50,46,50,27
21,21,21,21,19,25,21,50,46,50,21
22,22,22,22,22,22,22,50,46,50,22
25,25,25,25,22,25,25,50,46,50,25
23,23,23,23,24,22,23,50,46,50,23
25,25,25,25,25,26,25,50,47,50,25
22,22,22,22,22,22,22,50,46,50,22
27,27,27,27,25,28,27,50,46,50,27
19,19,19,19,19,20,19,50,46,50,19
29,29,29,29,28,23,29,50,46,50,29
21,21,21,21,22,26,21,50,46,50,21
23,23,23,23,26,32,23,50,47,50,23
24,24,24,24,23,25,24,50,46,50,24
25,25,25,25,28,25,25,50,46,50,25
30,30,30,30,31,30,30,50,46,50,30
25,25,25,25,24,25,25,50,46,50,25
18,18,18,18,16,22,18,50,46,50,18
34,34,34,34,34,33,34,50,46,50,34
24,24,24,24,26,22,24,50,47,50,24
28,28,28,28,24,26,28,50,46,50,28
25,25,25,25,25,27,25,50,46,50,25
29,29,29,29,25,27,29,50,46,50,29
19,19,19,19,22,21,19,50,46,50,19
23,23,23,23,28,23,23,50,46,50,23
28,28,28,28,28,29,28,50,47,50,28
28,28,28,28,27,26,29,50,46,50,28
23,23,23,23,25,24,23,50,46,50,23
26,26,26,26,26,22,27,50,46,50,26
26,26,26,26,28,28,26,50,46,50,26
21,21,21,21,20,24,22,50,46,50,21
24,24,24,24,22,23,24,50,46,50,24
24,24,24,24,21,21,24,50,47,50,24
18,18,18,18,21,29,18,50,46,50,18
24,24,24,24,21,25,24,50,46,50,24
20,20,20,20,21,18,20,50,46,50,20
24,24,24,24,24,19,24,50,46,50,24
20,20,20,20,19,26,20,50,46,50,20
26,26,26,26,30,25,26,50,47,50,26
31,31,31,31,28,27,31,50,46,50,31
28,28,28,28,26,26,28,50,46,50,28
24,24,24,24,24,23,24,50,46,50,24
25,25,25,25,30,31,25,50,46,50,25
24,24,24,24,23,24,24,50,46,50,24
23,23,23,23,24,23,23,50,46,50,23
25,25,25,25,25,26,25,50,47,50,25
32,32,32,32,28,29,32,50,46,50,32
27,27,27,27,28,21,27,50,46,50,27
28,28,28,28,27,31,28,50,46,50,28
22,22,22,22,24,25,23,50,46,50,22
24,24,24,24,23,26,24,50,46,50,24
22,22,22,22,21,23,22,50,47,50,22
26,26,26,26,26,30,26,50,46,50,26
30,30,30,30,25,29,30,50,46,50,30
28,28,28,28,24,28,28,50,46,50,28
23,23,23,23,25,24,23,50,46,50,23
27,27,27,27,28,22,27,50,46,50,27
24,24,24,24,26,24,24,50,46,50,24
29,29,29,29,29,28,29,50,47,50,29
21,21,21,21,22,26,21,50,46,50,21
24,24,24,24,22,27,24,50,46,50,24
27,27,27,27,27,26,27,50,46,50,27
23,23,23,23,26,25,23,50,46,50,23
39,39,39,39,40,22,39,50,46,50,39
24,24,24,24,23,27,24,48,47,48,24
28,28,28,28,32,20,28,47,46,47,28
33,33,33,33,34,34,33,47,46,47,33
29,29,29,29,27,27,29,47,46,47,29
25,25,25,25,24,30,25,47,46,47,25
24,24,24,24,24,25,24,47,46,47,24
23,23,23,23,26,26,24,47,46,47,23
25,25,25,25,23,29,25,47,47,47,25
27,27,27,27,27,24,27,47,46,47,27
20,20,20,20,23,21,20,47,46,47,20
30,30,30,30,29,28,30,47,46,47,30
21,21,21,21,21,29,21,47,46,47,21
25,25,25,25,24,28,25,47,46,47,25
16,16,16,16,17,16,16,46,47,46,16
25,25,25,25,23,25,25,47,46,47,25
20,20,20,20,21,22,20,47,46,47,20
25,25,25,25,27,29,25,47,46,47,25
31,31,31,31,28,30,31,47,46,47,31
27,27,27,27,24,30,27,47,46,47,27
31,31,31,31,27,21,31,47,42,47,31
21,21,21,21,23,24,21,47,43,47,21
20,20,20,20,23,24,20,46,42,46,20
21,21,21,21,24,23,21,47,42,47,21
28,28,28,28,28,28,28,47,43,47,28
25,25,25,25,27,23,25,47,42,47,25
25,25,25,25,26,24,25,47,42,47,25
23,23,23,23,25,26,23,47,45,47,23
23,23,23,23,22,24,23,47,46,47,23
28,28,28,28,27,29,28,47,46,47,28
24,24,24,24,25,25,24,46,46,46,24
24,24,24,24,23,25,24,47,47,47,24
24,24,24,24,22,21,24,47,46,47,24
19,19,19,19,23,24,19,47,46,47,19
29,29,29,29,30,26,29,47,46,47,29
26,26,26,26,25,26,26,47,46,47,26
23,23,23,23,22,24,23,47,46,47,23
21,21,21,21,17,20,21,47,47,47,21
24,24,24,24,26,25,24,46,46,46,24
24,24,24,24,26,31,24,47,46,47,24
21,21,21,21,22,25,21,47,46,47,21
23,23,23,23,23,27,23,47,46,47,23
27,27,27,27,26,28,27,47,46,47,27
25,25,25,25,21,29,25,47,46,47,25
26,26,26,26,25,26,26,47,47,47,26
23,23,23,23,21,24,23,47,46,47,23
29,29,29,29,23,31,29,46,46,46,29
25,25,25,25,24,33,25,47,46,47,25
27,27,27,27,25,22,27,47,46,47,27
26,26,26,26,28,22,26,47,46,47,26
20,20,20,20,19,24,20,47,47,47,20
27,27,27,27,27,28,27,47,46,47,27
22,22,22,22,26,20,21,47,46,47,22
23,23,23,23,28,22,23,47,46,47,23
24,24,24,24,25,27,24,46,46,46,24
25,25,25,25,29,28,25,47,46,47,25
25,25,25,25,24,27,25,47,46,47,25
24,24,24,24,23,27,24,47,47,47,24
32,32,32,32,30,30,33,47,46,47,32
28,28,28,28,29,27,28,47,46,47,28
19,19,19,19,22,24,19,47,46,47,19
20,20,20,20,20,16,20,47,46,47,20
24,24,24,24,26,25,24,46,46,46,24
32,32,32,32,28,19,32,47,47,47,32
28,28,28,28,29,29,28,47,46,47,28
27,27,27,27,22,26,27,47,46,47,27
24,24,24,24,28,23,24,47,46,47,24
22,22,22,22,20,24,22,47,46,47,22
18,18,18,18,20,23,18,47,46,47,18
25,25,25,25,23,28,25,47,46,47,25
23,23,23,23,24,31,23,46,47,46,23
26,26,26,26,26,25,26,47,46,47,26
29,29,29,29,26,26,28,47,46,47,29
27,27,27,27,26,22,26,47,46,47,27
27,27,27,27,27,28,27,46,46,46,27
28,28,28,28,28,28,27,47,46,47,28
23,23,23,23,24,27,23,47,47,47,23
19,19,19,19,21,23,19,46,46,46,19
28,28,28,28,30,25,28,47,46,47,28
24,24,24,24,22,26,24,47,46,47,24
26,26,26,26,26,27,26,46,46,46,26
31,31,31,31,25,25,32,47,46,47,31
27,27,27,27,26,27,27,47,46,47,27
27,27,27,27,23,26,27,46,47,46,27
18,18,18,18,18,29,18,47,46,47,18
26,26,26,26,25,28,26,47,46,47,26
29,29,29,29,30,22,29,46,46,46,29
22,22,22,22,22,27,22,47,46,47,22
25,25,25,25,24,25,25,47,46,47,25
30,30,30,30,30,27,30,46,47,46,30
25,25,25,25,25,24,25,47,46,47,25
28,28,28,28,26,25,28,47,46,47,28
27,27,27,27,26,29,28,46,46,46,27
32,32,32,32,32,31,32,47,46,47,32
29,29,29,29,28,27,29,47,46,47,29
28,28,28,28,24,28,28,46,46,46,28
25,25,25,25,25,30,25,47,47,47,25
25,25,25,25,25,23,26,47,46,47,25
24,24,24,24,24,19,24,46,46,46,24
26,26,26,26,26,29,26,47,46,47,26
24,24,24,24,20,24,24,47,46,47,24
25,25,25,25,25,25,25,46,46,46,25
27,27,27,27,28,27,27,47,47,47,27
22,22,22,22,21,23,22,46,46,46,22
26,26,26,26,26,24,26,47,46,47,26
23,23,23,23,25,24,23,46,46,46,23
26,26,26,26,25,30,26,47,46,47,26
24,24,24,24,26,17,24,46,46,46,24
24,24,24,24,28,31,24,46,46,46,24
25,25,25,25,25,23,25,47,46,47,25
30,30,30,30,25,32,30,46,46,46,30
28,28,28,28,26,25,28,47,46,47,28
25,25,25,25,26,30,25,46,45,46,25
22,22,22,22,20,26,22,47,45,47,22
30,30,30,30,26,30,30,46,45,46,30
30,30,30,30,29,31,30,46,42,46,30
23,23,23,23,23,27,23,47,47,47,23
28,28,28,28,31,26,28,46,46,46,28
24,24,24,24,19,29,24,47,47,47,24
23,23,23,23,22,28,23,46,46,46,23
23,23,23,23,23,22,23,47,47,47,23
19,19,19,19,20,20,19,46,46,46,19
20,20,20,20,17,20,20,46,46,46,20
25,25,25,25,22,26,25,47,47,47,25
27,27,27,27,26,25,27,46,46,46,27
32,32,32,32,29,20,32,47,47,47,32
24,24,24,24,27,20,24,46,46,46,24
31,31,31,31,31,23,31,50,50,50,31
27,27,27,27,27,24,27,50,50,50,27
28,28,28,28,28,28,28,50,50,50,28
24,24,24,24,25,26,24,50,50,50,24
26,26,26,26,27,22,26,50,50,50,26
22,22,22,22,19,20,22,50,50,50,22
27,27,27,27,24,27,27,50,50,50,27
